Año,ID_MUNICIPIO,Municipio,Concepto,Valor
2015,59,Santa Cruz,"26000 Combustibles, lubricantes y aditivos",1563752
2015,59,Santa Cruz,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",13634
2015,59,Santa Cruz,28000 Materiales y suministros para seguridad,NA
2015,59,Santa Cruz,"29000 Herramientas, refacciones y accesorios menores",436522
2015,59,Santa Cruz,31000 Servicios básicos,1217707
2015,59,Santa Cruz,32000 Servicios de arrendamiento,6368
2015,59,Santa Cruz,"33000 Servicios profesionales, científicos, técnicos y otros servicios",134950
2015,59,Santa Cruz,"34000 Servicios financieros, bancarios y comerciales",178579
2015,59,Santa Cruz,"35000 Servicios de instalación, reparación, mantenimiento y conservación",353486
2015,59,Santa Cruz,36000 Servicios de comunicación social y publicidad,NA
2015,59,Santa Cruz,37000 Servicios de traslado y viáticos,11703
2015,59,Santa Cruz,38000 Servicios oficiales,146411
2015,59,Santa Cruz,39000 Otros servicios generales,76517
2015,59,Santa Cruz,41000 Transferencias internas y asignaciones al sector público,311383
2015,59,Santa Cruz,43000 Subsidios y subvenciones,NA
2015,59,Santa Cruz,44000 Ayudas sociales,367987
2015,59,Santa Cruz,45000 Pensiones y jubilaciones,197896
2015,59,Santa Cruz,51000 Mobiliario y equipo de administración,3429
2015,59,Santa Cruz,52000 Mobiliario y equipo educacional y recreativo,NA
2015,59,Santa Cruz,54000 Vehículos y equipo de transporte,308000
2015,59,Santa Cruz,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2015,59,Santa Cruz,"56000 Maquinaria, otros equipos y herramientas",NA
2015,59,Santa Cruz,57000 Activos biológicos,NA
2015,59,Santa Cruz,58000 Bienes inmuebles,NA
2015,59,Santa Cruz,59000 Activos intangibles,NA
2015,59,Santa Cruz,61000 Obra pública en bienes de dominio público,20663780
2015,59,Santa Cruz,62000 Obra pública en bienes propios,148811
2015,59,Santa Cruz,63000 Proyectos productivos y acciones de fomento,NA
2015,59,Santa Cruz,71000 Inversiones para el fomento de actividades productivas,NA
2015,59,Santa Cruz,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2015,59,Santa Cruz,91000 Amortización de la deuda pública,NA
2015,59,Santa Cruz,92000 Intereses de la deuda pública,NA
2015,59,Santa Cruz,93000 Comisiones de la deuda pública,NA
2015,59,Santa Cruz,94000 Gastos de la deuda pública,NA
2015,59,Santa Cruz,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2015,59,Santa Cruz,  Egresos diversos,NA
2015,60,Sáric,11000 Remuneraciones al personal,3312080
2015,60,Sáric,13000 Remuneraciones adicionales y especiales,1843650
2015,60,Sáric,14000 Seguridad social,NA
2015,60,Sáric,15000 Otras prestaciones sociales y económicas,415050
2015,60,Sáric,16000 Previsiones,NA
2015,60,Sáric,17000 Pago de estímulos a servidores públicos,NA
2015,60,Sáric,"21000 Materiales de administración, emisión de documentos y artículos oficiales",330710
2015,60,Sáric,22000 Alimentos y utensilios,69079
2015,60,Sáric,24000 Materiales y artículos de construcción y de reparación,12880
2015,60,Sáric,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",NA
2015,60,Sáric,"26000 Combustibles, lubricantes y aditivos",746883
2015,60,Sáric,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",NA
2015,60,Sáric,28000 Materiales y suministros para seguridad,17640
2015,60,Sáric,"29000 Herramientas, refacciones y accesorios menores",NA
2015,60,Sáric,31000 Servicios básicos,926685
2015,60,Sáric,32000 Servicios de arrendamiento,126000
2015,60,Sáric,"33000 Servicios profesionales, científicos, técnicos y otros servicios",NA
2015,60,Sáric,"34000 Servicios financieros, bancarios y comerciales",18365
2015,60,Sáric,"35000 Servicios de instalación, reparación, mantenimiento y conservación",783205
2015,60,Sáric,36000 Servicios de comunicación social y publicidad,NA
2015,60,Sáric,37000 Servicios de traslado y viáticos,73930
2015,60,Sáric,38000 Servicios oficiales,211043
2015,60,Sáric,39000 Otros servicios generales,33253
2015,60,Sáric,41000 Transferencias internas y asignaciones al sector público,1093099
2015,60,Sáric,43000 Subsidios y subvenciones,NA
2015,60,Sáric,44000 Ayudas sociales,332187
2015,60,Sáric,45000 Pensiones y jubilaciones,NA
2015,60,Sáric,51000 Mobiliario y equipo de administración,NA
2015,60,Sáric,52000 Mobiliario y equipo educacional y recreativo,NA
2015,60,Sáric,54000 Vehículos y equipo de transporte,NA
2015,60,Sáric,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2015,60,Sáric,"56000 Maquinaria, otros equipos y herramientas",NA
2015,60,Sáric,57000 Activos biológicos,NA
2015,60,Sáric,58000 Bienes inmuebles,NA
2015,60,Sáric,59000 Activos intangibles,NA
2015,60,Sáric,61000 Obra pública en bienes de dominio público,1897883
2015,60,Sáric,62000 Obra pública en bienes propios,NA
2015,60,Sáric,63000 Proyectos productivos y acciones de fomento,NA
2015,60,Sáric,71000 Inversiones para el fomento de actividades productivas,NA
2015,60,Sáric,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2015,60,Sáric,91000 Amortización de la deuda pública,62661
2015,60,Sáric,92000 Intereses de la deuda pública,2057
2015,60,Sáric,93000 Comisiones de la deuda pública,NA
2015,60,Sáric,94000 Gastos de la deuda pública,NA
2015,60,Sáric,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2015,60,Sáric,  Egresos diversos,NA
2015,61,Soyopa,11000 Remuneraciones al personal,3395593
2015,61,Soyopa,13000 Remuneraciones adicionales y especiales,292222
2015,61,Soyopa,14000 Seguridad social,608388
2015,61,Soyopa,15000 Otras prestaciones sociales y económicas,NA
2015,61,Soyopa,16000 Previsiones,NA
2015,61,Soyopa,17000 Pago de estímulos a servidores públicos,NA
2015,61,Soyopa,"21000 Materiales de administración, emisión de documentos y artículos oficiales",52994
2015,61,Soyopa,22000 Alimentos y utensilios,128956
2015,61,Soyopa,24000 Materiales y artículos de construcción y de reparación,216323
2015,61,Soyopa,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",NA
2015,61,Soyopa,"26000 Combustibles, lubricantes y aditivos",1042138
2015,61,Soyopa,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",39034
2015,61,Soyopa,28000 Materiales y suministros para seguridad,NA
2015,61,Soyopa,"29000 Herramientas, refacciones y accesorios menores",71709
2015,61,Soyopa,31000 Servicios básicos,794506
2015,61,Soyopa,32000 Servicios de arrendamiento,205640
2015,61,Soyopa,"33000 Servicios profesionales, científicos, técnicos y otros servicios",145782
2015,61,Soyopa,"34000 Servicios financieros, bancarios y comerciales",95276
2015,61,Soyopa,"35000 Servicios de instalación, reparación, mantenimiento y conservación",407849
2015,61,Soyopa,36000 Servicios de comunicación social y publicidad,NA
2015,61,Soyopa,37000 Servicios de traslado y viáticos,NA
2015,61,Soyopa,38000 Servicios oficiales,310658
2015,61,Soyopa,39000 Otros servicios generales,227612
2015,61,Soyopa,41000 Transferencias internas y asignaciones al sector público,510690
2015,61,Soyopa,43000 Subsidios y subvenciones,NA
2015,61,Soyopa,44000 Ayudas sociales,161667
2015,61,Soyopa,45000 Pensiones y jubilaciones,NA
2015,61,Soyopa,51000 Mobiliario y equipo de administración,19678
2015,61,Soyopa,52000 Mobiliario y equipo educacional y recreativo,NA
2015,61,Soyopa,54000 Vehículos y equipo de transporte,NA
2015,61,Soyopa,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2015,61,Soyopa,"56000 Maquinaria, otros equipos y herramientas",NA
2015,61,Soyopa,57000 Activos biológicos,NA
2015,61,Soyopa,58000 Bienes inmuebles,NA
2015,61,Soyopa,59000 Activos intangibles,NA
2015,61,Soyopa,61000 Obra pública en bienes de dominio público,20401818
2015,61,Soyopa,62000 Obra pública en bienes propios,NA
2015,61,Soyopa,63000 Proyectos productivos y acciones de fomento,NA
2015,61,Soyopa,71000 Inversiones para el fomento de actividades productivas,NA
2015,61,Soyopa,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2015,61,Soyopa,91000 Amortización de la deuda pública,NA
2015,61,Soyopa,92000 Intereses de la deuda pública,NA
2015,61,Soyopa,93000 Comisiones de la deuda pública,NA
2015,61,Soyopa,94000 Gastos de la deuda pública,NA
2015,61,Soyopa,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2015,61,Soyopa,  Egresos diversos,566250
2015,62,Suaqui Grande,11000 Remuneraciones al personal,3246821
2015,62,Suaqui Grande,13000 Remuneraciones adicionales y especiales,495958
2015,62,Suaqui Grande,14000 Seguridad social,946619
2015,62,Suaqui Grande,15000 Otras prestaciones sociales y económicas,NA
2015,62,Suaqui Grande,16000 Previsiones,NA
2015,62,Suaqui Grande,17000 Pago de estímulos a servidores públicos,670719
2015,62,Suaqui Grande,"21000 Materiales de administración, emisión de documentos y artículos oficiales",36841
2015,62,Suaqui Grande,22000 Alimentos y utensilios,29890
2015,62,Suaqui Grande,24000 Materiales y artículos de construcción y de reparación,NA
2015,62,Suaqui Grande,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",NA
2015,62,Suaqui Grande,"26000 Combustibles, lubricantes y aditivos",782191
2015,62,Suaqui Grande,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",37080
2015,62,Suaqui Grande,28000 Materiales y suministros para seguridad,215
2015,62,Suaqui Grande,"29000 Herramientas, refacciones y accesorios menores",26955
2015,62,Suaqui Grande,31000 Servicios básicos,360829
2015,62,Suaqui Grande,32000 Servicios de arrendamiento,56000
2015,62,Suaqui Grande,"33000 Servicios profesionales, científicos, técnicos y otros servicios",NA
2015,62,Suaqui Grande,"34000 Servicios financieros, bancarios y comerciales",15015
2015,62,Suaqui Grande,"35000 Servicios de instalación, reparación, mantenimiento y conservación",298888
2015,62,Suaqui Grande,36000 Servicios de comunicación social y publicidad,2500
2015,62,Suaqui Grande,37000 Servicios de traslado y viáticos,160715
2015,62,Suaqui Grande,38000 Servicios oficiales,107658
2015,62,Suaqui Grande,39000 Otros servicios generales,8417
2015,62,Suaqui Grande,41000 Transferencias internas y asignaciones al sector público,618484
2015,62,Suaqui Grande,43000 Subsidios y subvenciones,NA
2015,62,Suaqui Grande,44000 Ayudas sociales,418656
2015,62,Suaqui Grande,45000 Pensiones y jubilaciones,135740
2015,62,Suaqui Grande,51000 Mobiliario y equipo de administración,137568
2015,62,Suaqui Grande,52000 Mobiliario y equipo educacional y recreativo,NA
2015,62,Suaqui Grande,54000 Vehículos y equipo de transporte,NA
2015,62,Suaqui Grande,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2015,62,Suaqui Grande,"56000 Maquinaria, otros equipos y herramientas",NA
2015,62,Suaqui Grande,57000 Activos biológicos,NA
2015,62,Suaqui Grande,58000 Bienes inmuebles,NA
2015,62,Suaqui Grande,59000 Activos intangibles,NA
2015,62,Suaqui Grande,61000 Obra pública en bienes de dominio público,2643406
2015,62,Suaqui Grande,62000 Obra pública en bienes propios,290828
2015,62,Suaqui Grande,63000 Proyectos productivos y acciones de fomento,NA
2015,62,Suaqui Grande,71000 Inversiones para el fomento de actividades productivas,NA
2015,62,Suaqui Grande,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2015,62,Suaqui Grande,91000 Amortización de la deuda pública,NA
2015,62,Suaqui Grande,92000 Intereses de la deuda pública,123500
2015,62,Suaqui Grande,93000 Comisiones de la deuda pública,NA
2015,62,Suaqui Grande,94000 Gastos de la deuda pública,NA
2015,62,Suaqui Grande,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2015,62,Suaqui Grande,  Egresos diversos,NA
2015,63,Tepache,11000 Remuneraciones al personal,3802288
2015,63,Tepache,13000 Remuneraciones adicionales y especiales,493992
2015,63,Tepache,14000 Seguridad social,1175398
2015,63,Tepache,15000 Otras prestaciones sociales y económicas,365028
2015,63,Tepache,16000 Previsiones,NA
2015,63,Tepache,17000 Pago de estímulos a servidores públicos,NA
2015,63,Tepache,"21000 Materiales de administración, emisión de documentos y artículos oficiales",60251
2015,63,Tepache,22000 Alimentos y utensilios,32566
2015,63,Tepache,24000 Materiales y artículos de construcción y de reparación,24817
2015,63,Tepache,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",14670
2015,63,Tepache,"26000 Combustibles, lubricantes y aditivos",1593619
2015,63,Tepache,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",15625
2015,63,Tepache,28000 Materiales y suministros para seguridad,2668
2015,63,Tepache,"29000 Herramientas, refacciones y accesorios menores",58471
2015,63,Tepache,31000 Servicios básicos,565235
2015,63,Tepache,32000 Servicios de arrendamiento,55680
2015,63,Tepache,"33000 Servicios profesionales, científicos, técnicos y otros servicios",233178
2015,63,Tepache,"34000 Servicios financieros, bancarios y comerciales",11714
2015,63,Tepache,"35000 Servicios de instalación, reparación, mantenimiento y conservación",845543
2015,63,Tepache,36000 Servicios de comunicación social y publicidad,NA
2015,63,Tepache,37000 Servicios de traslado y viáticos,69580
2015,63,Tepache,38000 Servicios oficiales,NA
2015,63,Tepache,39000 Otros servicios generales,310188
2015,63,Tepache,41000 Transferencias internas y asignaciones al sector público,172017
2015,63,Tepache,43000 Subsidios y subvenciones,NA
2015,63,Tepache,44000 Ayudas sociales,135137
2015,63,Tepache,45000 Pensiones y jubilaciones,NA
2015,63,Tepache,51000 Mobiliario y equipo de administración,8874
2015,63,Tepache,52000 Mobiliario y equipo educacional y recreativo,NA
2015,63,Tepache,54000 Vehículos y equipo de transporte,NA
2015,63,Tepache,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2015,63,Tepache,"56000 Maquinaria, otros equipos y herramientas",24902
2015,63,Tepache,57000 Activos biológicos,NA
2015,63,Tepache,58000 Bienes inmuebles,NA
2015,63,Tepache,59000 Activos intangibles,NA
2015,63,Tepache,61000 Obra pública en bienes de dominio público,523025
2015,63,Tepache,62000 Obra pública en bienes propios,NA
2015,63,Tepache,63000 Proyectos productivos y acciones de fomento,NA
2015,63,Tepache,71000 Inversiones para el fomento de actividades productivas,NA
2015,63,Tepache,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2015,63,Tepache,91000 Amortización de la deuda pública,5.00E+05
2015,63,Tepache,92000 Intereses de la deuda pública,7612
2015,63,Tepache,93000 Comisiones de la deuda pública,NA
2015,63,Tepache,94000 Gastos de la deuda pública,NA
2015,63,Tepache,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2015,63,Tepache,  Egresos diversos,NA
2015,64,Trincheras,11000 Remuneraciones al personal,4799451
2015,64,Trincheras,13000 Remuneraciones adicionales y especiales,353452
2015,64,Trincheras,14000 Seguridad social,924691
2015,64,Trincheras,15000 Otras prestaciones sociales y económicas,656444
2015,64,Trincheras,16000 Previsiones,NA
2015,64,Trincheras,17000 Pago de estímulos a servidores públicos,450704
2015,64,Trincheras,"21000 Materiales de administración, emisión de documentos y artículos oficiales",74145
2015,64,Trincheras,22000 Alimentos y utensilios,24720
2015,64,Trincheras,24000 Materiales y artículos de construcción y de reparación,82933
2015,64,Trincheras,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",NA
2015,64,Trincheras,"26000 Combustibles, lubricantes y aditivos",981934
2015,64,Trincheras,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",5778
2015,64,Trincheras,28000 Materiales y suministros para seguridad,NA
2015,64,Trincheras,"29000 Herramientas, refacciones y accesorios menores",6957
2015,64,Trincheras,31000 Servicios básicos,985213
2015,64,Trincheras,32000 Servicios de arrendamiento,14426
2015,64,Trincheras,"33000 Servicios profesionales, científicos, técnicos y otros servicios",2095
2015,64,Trincheras,"34000 Servicios financieros, bancarios y comerciales",24430
2015,64,Trincheras,"35000 Servicios de instalación, reparación, mantenimiento y conservación",417506
2015,64,Trincheras,36000 Servicios de comunicación social y publicidad,12296
2015,64,Trincheras,37000 Servicios de traslado y viáticos,190661
2015,64,Trincheras,38000 Servicios oficiales,428102
2015,64,Trincheras,39000 Otros servicios generales,NA
2015,64,Trincheras,41000 Transferencias internas y asignaciones al sector público,142181
2015,64,Trincheras,43000 Subsidios y subvenciones,NA
2015,64,Trincheras,44000 Ayudas sociales,361764
2015,64,Trincheras,45000 Pensiones y jubilaciones,NA
2015,64,Trincheras,51000 Mobiliario y equipo de administración,25309
2015,64,Trincheras,52000 Mobiliario y equipo educacional y recreativo,NA
2015,64,Trincheras,54000 Vehículos y equipo de transporte,NA
2015,64,Trincheras,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2015,64,Trincheras,"56000 Maquinaria, otros equipos y herramientas",NA
2015,64,Trincheras,57000 Activos biológicos,NA
2015,64,Trincheras,58000 Bienes inmuebles,NA
2015,64,Trincheras,59000 Activos intangibles,NA
2015,64,Trincheras,61000 Obra pública en bienes de dominio público,1000
2015,64,Trincheras,62000 Obra pública en bienes propios,363300
2015,64,Trincheras,63000 Proyectos productivos y acciones de fomento,NA
2015,64,Trincheras,71000 Inversiones para el fomento de actividades productivas,NA
2015,64,Trincheras,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2015,64,Trincheras,91000 Amortización de la deuda pública,NA
2015,64,Trincheras,92000 Intereses de la deuda pública,NA
2015,64,Trincheras,93000 Comisiones de la deuda pública,NA
2015,64,Trincheras,94000 Gastos de la deuda pública,NA
2015,64,Trincheras,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2015,64,Trincheras,  Egresos diversos,NA
2015,65,Tubutama,11000 Remuneraciones al personal,2955593
2015,65,Tubutama,13000 Remuneraciones adicionales y especiales,79074
2015,65,Tubutama,14000 Seguridad social,1156285
2015,65,Tubutama,15000 Otras prestaciones sociales y económicas,701841
2015,65,Tubutama,16000 Previsiones,NA
2015,65,Tubutama,17000 Pago de estímulos a servidores públicos,NA
2015,65,Tubutama,"21000 Materiales de administración, emisión de documentos y artículos oficiales",102295
2015,65,Tubutama,22000 Alimentos y utensilios,7533
2015,65,Tubutama,24000 Materiales y artículos de construcción y de reparación,9478
2015,65,Tubutama,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",NA
2015,65,Tubutama,"26000 Combustibles, lubricantes y aditivos",1354621
2015,65,Tubutama,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",NA
2015,65,Tubutama,28000 Materiales y suministros para seguridad,NA
2015,65,Tubutama,"29000 Herramientas, refacciones y accesorios menores",14841
2015,65,Tubutama,31000 Servicios básicos,1249210
2015,65,Tubutama,32000 Servicios de arrendamiento,NA
2015,65,Tubutama,"33000 Servicios profesionales, científicos, técnicos y otros servicios",NA
2015,65,Tubutama,"34000 Servicios financieros, bancarios y comerciales",23272
2015,65,Tubutama,"35000 Servicios de instalación, reparación, mantenimiento y conservación",303809
2015,65,Tubutama,36000 Servicios de comunicación social y publicidad,NA
2015,65,Tubutama,37000 Servicios de traslado y viáticos,26309
2015,65,Tubutama,38000 Servicios oficiales,74664
2015,65,Tubutama,39000 Otros servicios generales,NA
2015,65,Tubutama,41000 Transferencias internas y asignaciones al sector público,123725
2015,65,Tubutama,43000 Subsidios y subvenciones,NA
2015,65,Tubutama,44000 Ayudas sociales,34130
2015,65,Tubutama,45000 Pensiones y jubilaciones,NA
2015,65,Tubutama,51000 Mobiliario y equipo de administración,NA
2015,65,Tubutama,52000 Mobiliario y equipo educacional y recreativo,NA
2015,65,Tubutama,54000 Vehículos y equipo de transporte,NA
2015,65,Tubutama,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2015,65,Tubutama,"56000 Maquinaria, otros equipos y herramientas",NA
2015,65,Tubutama,57000 Activos biológicos,NA
2015,65,Tubutama,58000 Bienes inmuebles,NA
2015,65,Tubutama,59000 Activos intangibles,NA
2015,65,Tubutama,61000 Obra pública en bienes de dominio público,NA
2015,65,Tubutama,62000 Obra pública en bienes propios,1510910
2015,65,Tubutama,63000 Proyectos productivos y acciones de fomento,NA
2015,65,Tubutama,71000 Inversiones para el fomento de actividades productivas,NA
2015,65,Tubutama,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2015,65,Tubutama,91000 Amortización de la deuda pública,NA
2015,65,Tubutama,92000 Intereses de la deuda pública,248587
2015,65,Tubutama,93000 Comisiones de la deuda pública,NA
2015,65,Tubutama,94000 Gastos de la deuda pública,NA
2015,65,Tubutama,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2015,65,Tubutama,  Egresos diversos,NA
2015,66,Ures,11000 Remuneraciones al personal,9337353
2015,66,Ures,13000 Remuneraciones adicionales y especiales,1758499
2015,66,Ures,14000 Seguridad social,1681277
2015,66,Ures,15000 Otras prestaciones sociales y económicas,1738603
2015,66,Ures,16000 Previsiones,NA
2015,66,Ures,17000 Pago de estímulos a servidores públicos,697514
2015,66,Ures,"21000 Materiales de administración, emisión de documentos y artículos oficiales",281345
2015,66,Ures,22000 Alimentos y utensilios,NA
2015,66,Ures,24000 Materiales y artículos de construcción y de reparación,85561
2015,66,Ures,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",9410
2015,66,Ures,"26000 Combustibles, lubricantes y aditivos",1962719
2015,66,Ures,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",135406
2015,66,Ures,28000 Materiales y suministros para seguridad,NA
2015,66,Ures,"29000 Herramientas, refacciones y accesorios menores",10250
2015,66,Ures,31000 Servicios básicos,2873415
2015,66,Ures,32000 Servicios de arrendamiento,68000
2015,66,Ures,"33000 Servicios profesionales, científicos, técnicos y otros servicios",56831
2015,66,Ures,"34000 Servicios financieros, bancarios y comerciales",47255
2015,66,Ures,"35000 Servicios de instalación, reparación, mantenimiento y conservación",1289881
2015,66,Ures,36000 Servicios de comunicación social y publicidad,496263
2015,66,Ures,37000 Servicios de traslado y viáticos,55825
2015,66,Ures,38000 Servicios oficiales,700329
2015,66,Ures,39000 Otros servicios generales,163681
2015,66,Ures,41000 Transferencias internas y asignaciones al sector público,2012154
2015,66,Ures,43000 Subsidios y subvenciones,NA
2015,66,Ures,44000 Ayudas sociales,1131186
2015,66,Ures,45000 Pensiones y jubilaciones,625163
2015,66,Ures,51000 Mobiliario y equipo de administración,78386
2015,66,Ures,52000 Mobiliario y equipo educacional y recreativo,NA
2015,66,Ures,54000 Vehículos y equipo de transporte,NA
2015,66,Ures,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2015,66,Ures,"56000 Maquinaria, otros equipos y herramientas",NA
2015,66,Ures,57000 Activos biológicos,NA
2015,66,Ures,58000 Bienes inmuebles,NA
2015,66,Ures,59000 Activos intangibles,NA
2015,66,Ures,61000 Obra pública en bienes de dominio público,13386962
2015,66,Ures,62000 Obra pública en bienes propios,146397
2015,66,Ures,63000 Proyectos productivos y acciones de fomento,NA
2015,66,Ures,71000 Inversiones para el fomento de actividades productivas,NA
2015,66,Ures,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2015,66,Ures,91000 Amortización de la deuda pública,NA
2015,66,Ures,92000 Intereses de la deuda pública,199889
2015,66,Ures,93000 Comisiones de la deuda pública,NA
2015,66,Ures,94000 Gastos de la deuda pública,NA
2015,66,Ures,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2015,66,Ures,  Egresos diversos,NA
2015,67,Villa Hidalgo,11000 Remuneraciones al personal,2129977
2015,67,Villa Hidalgo,13000 Remuneraciones adicionales y especiales,434356
2015,67,Villa Hidalgo,14000 Seguridad social,765621
2015,67,Villa Hidalgo,15000 Otras prestaciones sociales y económicas,NA
2015,67,Villa Hidalgo,16000 Previsiones,NA
2015,67,Villa Hidalgo,17000 Pago de estímulos a servidores públicos,1964105
2015,67,Villa Hidalgo,"21000 Materiales de administración, emisión de documentos y artículos oficiales",114023
2015,67,Villa Hidalgo,22000 Alimentos y utensilios,33664
2015,67,Villa Hidalgo,24000 Materiales y artículos de construcción y de reparación,53830
2015,67,Villa Hidalgo,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",NA
2015,67,Villa Hidalgo,"26000 Combustibles, lubricantes y aditivos",1205610
2015,67,Villa Hidalgo,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",5450
2015,67,Villa Hidalgo,28000 Materiales y suministros para seguridad,8907
2015,67,Villa Hidalgo,"29000 Herramientas, refacciones y accesorios menores",184486
2015,67,Villa Hidalgo,31000 Servicios básicos,690461
2015,67,Villa Hidalgo,32000 Servicios de arrendamiento,119020
2015,67,Villa Hidalgo,"33000 Servicios profesionales, científicos, técnicos y otros servicios",15734
2015,67,Villa Hidalgo,"34000 Servicios financieros, bancarios y comerciales",42246
2015,67,Villa Hidalgo,"35000 Servicios de instalación, reparación, mantenimiento y conservación",515054
2015,67,Villa Hidalgo,36000 Servicios de comunicación social y publicidad,5143
2015,67,Villa Hidalgo,37000 Servicios de traslado y viáticos,145699
2015,67,Villa Hidalgo,38000 Servicios oficiales,178994
2015,67,Villa Hidalgo,39000 Otros servicios generales,38725
2015,67,Villa Hidalgo,41000 Transferencias internas y asignaciones al sector público,567631
2015,67,Villa Hidalgo,43000 Subsidios y subvenciones,NA
2015,67,Villa Hidalgo,44000 Ayudas sociales,418386
2015,67,Villa Hidalgo,45000 Pensiones y jubilaciones,52221
2015,67,Villa Hidalgo,51000 Mobiliario y equipo de administración,27348
2015,67,Villa Hidalgo,52000 Mobiliario y equipo educacional y recreativo,NA
2015,67,Villa Hidalgo,54000 Vehículos y equipo de transporte,2.00E+05
2015,67,Villa Hidalgo,55000 Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,NA
2015,67,Villa Hidalgo,"56000 Maquinaria, otros equipos y herramientas",59870
2015,67,Villa Hidalgo,57000 Activos biológicos,NA
2015,67,Villa Hidalgo,58000 Bienes inmuebles,NA
2015,67,Villa Hidalgo,59000 Activos intangibles,NA
2015,67,Villa Hidalgo,61000 Obra pública en bienes de dominio público,3485355
2015,67,Villa Hidalgo,62000 Obra pública en bienes propios,115851
2015,67,Villa Hidalgo,63000 Proyectos productivos y acciones de fomento,NA
2015,67,Villa Hidalgo,71000 Inversiones para el fomento de actividades productivas,NA
2015,67,Villa Hidalgo,79000 Provisiones para contingencias y otras erogaciones especiales,NA
2015,67,Villa Hidalgo,91000 Amortización de la deuda pública,NA
2015,67,Villa Hidalgo,92000 Intereses de la deuda pública,7080
2015,67,Villa Hidalgo,93000 Comisiones de la deuda pública,NA
2015,67,Villa Hidalgo,94000 Gastos de la deuda pública,NA
2015,67,Villa Hidalgo,99000 Adeudos de ejercicios fiscales anteriores (ADEFAS),NA
2015,67,Villa Hidalgo,  Egresos diversos,NA
2015,68,Villa Pesqueira,11000 Remuneraciones al personal,3244119
2015,68,Villa Pesqueira,13000 Remuneraciones adicionales y especiales,274334
2015,68,Villa Pesqueira,14000 Seguridad social,1408619
2015,68,Villa Pesqueira,15000 Otras prestaciones sociales y económicas,NA
2015,68,Villa Pesqueira,16000 Previsiones,NA
2015,68,Villa Pesqueira,17000 Pago de estímulos a servidores públicos,NA
2015,68,Villa Pesqueira,"21000 Materiales de administración, emisión de documentos y artículos oficiales",59686
2015,68,Villa Pesqueira,22000 Alimentos y utensilios,84127
2015,68,Villa Pesqueira,24000 Materiales y artículos de construcción y de reparación,50329
2015,68,Villa Pesqueira,"25000 Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",NA
2015,68,Villa Pesqueira,"26000 Combustibles, lubricantes y aditivos",982271
2015,68,Villa Pesqueira,"27000 Vestuario, blancos, prendas de protección y artículos deportivos",30534
2015,68,Villa Pesqueira,28000 Materiales y suministros para seguridad,NA
2015,68,Villa Pesqueira,"29000 Herramientas, refacciones y accesorios menores",76737
2015,68,Villa Pesqueira,31000 Servicios básicos,780712
