Año,ent,entidad,indicador,tipo,porcentaje,miles_de_personas
2020,32,Zacatecas,Población con al menos una carencia social,Privación social,71.3,1161236
2020,32,Zacatecas,Población con al menos tres carencias sociales,Privación social,14.8,240601
2020,32,Zacatecas,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,17,277152
2020,32,Zacatecas,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,54.3,884564
2022,0,Nacional,Población en situación de pobreza,Pobreza,36.31419,46804.5
2022,0,Nacional,Población en situación de pobreza moderada,Pobreza,29.251053,37701
2022,0,Nacional,Población en situación de pobreza extrema,Pobreza,7.063138,9103.5
2022,0,Nacional,Población vulnerable por carencias sociales,Pobreza,29.414115,37911.2
2022,0,Nacional,Población vulnerable por ingresos,Pobreza,7.215239,9299.6
2022,0,Nacional,Población no pobre y no vulnerable,Pobreza,27.056455,34872.4
2022,0,Nacional,Población con al menos una carencia social,Privación social,65.728305,84715.7
2022,0,Nacional,Población con al menos tres carencias sociales,Privación social,24.871328,32056.1
2022,0,Nacional,Rezago educativo,Carencia social,19.440793,25056.8
2022,0,Nacional,Carencia por acceso a los servicios de salud,Carencia social,39.091209,50383.7
2022,0,Nacional,Carencia por acceso a la seguridad social,Carencia social,50.183773,64680.7
2022,0,Nacional,Carencia por calidad y espacios de la vivienda,Carencia social,9.051103,11665.8
2022,0,Nacional,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,17.804122,22947.3
2022,0,Nacional,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,18.189432,23443.9
2022,0,Nacional,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,12.058494,15541.9
2022,0,Nacional,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,43.52943,56104.1
2022,1,Aguascalientes,Población en situación de pobreza,Pobreza,23.7,351997
2022,1,Aguascalientes,Población en situación de pobreza moderada,Pobreza,22,325902
2022,1,Aguascalientes,Población en situación de pobreza extrema,Pobreza,1.8,26095
2022,1,Aguascalientes,Población vulnerable por carencias sociales,Pobreza,29.9,443579
2022,1,Aguascalientes,Población vulnerable por ingresos,Pobreza,9.3,137319
2022,1,Aguascalientes,Población no pobre y no vulnerable,Pobreza,37.1,550927
2022,1,Aguascalientes,Rezago educativo,Carencia social,16.5,244827
2022,1,Aguascalientes,Carencia por acceso a los servicios de salud,Carencia social,26.2,388672
2022,1,Aguascalientes,Carencia por acceso a la seguridad social,Carencia social,34.7,514989
2022,1,Aguascalientes,Carencia por calidad y espacios de la vivienda,Carencia social,4.7,70201
2022,1,Aguascalientes,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,2.5,36588
2022,1,Aguascalientes,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,15.6,231913
2022,1,Aguascalientes,Población con al menos una carencia social,Privación social,53.6,795576
2022,1,Aguascalientes,Población con al menos tres carencias sociales,Privación social,11.3,167644
2022,1,Aguascalientes,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,6.1,90107
2022,1,Aguascalientes,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,33,489316
2022,2,Baja California,Población en situación de pobreza,Pobreza,13.4,511037
2022,2,Baja California,Población en situación de pobreza moderada,Pobreza,12.1,461125
2022,2,Baja California,Población en situación de pobreza extrema,Pobreza,1.3,49912
2022,2,Baja California,Población vulnerable por carencias sociales,Pobreza,38.1,1454293
2022,2,Baja California,Población vulnerable por ingresos,Pobreza,5.4,206666
2022,2,Baja California,Población no pobre y no vulnerable,Pobreza,43.2,1650036
2022,2,Baja California,Rezago educativo,Carencia social,15.5,594211
2022,2,Baja California,Carencia por acceso a los servicios de salud,Carencia social,28.4,1085843
2022,2,Baja California,Carencia por acceso a la seguridad social,Carencia social,34.7,1325045
2022,2,Baja California,Carencia por calidad y espacios de la vivienda,Carencia social,6.1,233591
2022,2,Baja California,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,4.1,154872
2022,2,Baja California,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,10,383258
2022,2,Baja California,Población con al menos una carencia social,Privación social,51.4,1965330
2022,2,Baja California,Población con al menos tres carencias sociales,Privación social,10.7,410850
2022,2,Baja California,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,2.8,107356
2022,2,Baja California,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,18.8,717703
2022,3,Baja California Sur,Población en situación de pobreza,Pobreza,13.3,112149
2022,3,Baja California Sur,Población en situación de pobreza moderada,Pobreza,12.6,105740
2022,3,Baja California Sur,Población en situación de pobreza extrema,Pobreza,0.8,6409
2022,3,Baja California Sur,Población vulnerable por carencias sociales,Pobreza,37.7,317288
2022,3,Baja California Sur,Población vulnerable por ingresos,Pobreza,4.6,38403
2022,3,Baja California Sur,Población no pobre y no vulnerable,Pobreza,44.4,373549
2022,3,Baja California Sur,Rezago educativo,Carencia social,14.2,119342
2022,3,Baja California Sur,Carencia por acceso a los servicios de salud,Carencia social,17.3,145869
2022,3,Baja California Sur,Carencia por acceso a la seguridad social,Carencia social,29.9,251259
2022,3,Baja California Sur,Carencia por calidad y espacios de la vivienda,Carencia social,8.6,72483
2022,3,Baja California Sur,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,9.9,83532
2022,3,Baja California Sur,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,14.5,122366
2022,3,Baja California Sur,Población con al menos una carencia social,Privación social,51,429437
2022,3,Baja California Sur,Población con al menos tres carencias sociales,Privación social,10.8,91181
2022,3,Baja California Sur,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,2.8,23974
2022,3,Baja California Sur,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,17.9,150552
2022,4,Campeche,Población en situación de pobreza,Pobreza,45.1,428968
2022,4,Campeche,Población en situación de pobreza moderada,Pobreza,35.5,337309
2022,4,Campeche,Población en situación de pobreza extrema,Pobreza,9.6,91659
2022,4,Campeche,Población vulnerable por carencias sociales,Pobreza,27.7,263303
2022,4,Campeche,Población vulnerable por ingresos,Pobreza,5.9,56034
2022,4,Campeche,Población no pobre y no vulnerable,Pobreza,21.3,202223
2022,4,Campeche,Rezago educativo,Carencia social,20.3,193071
2022,4,Campeche,Carencia por acceso a los servicios de salud,Carencia social,34.6,328594
2022,4,Campeche,Carencia por acceso a la seguridad social,Carencia social,54.7,519555
2022,4,Campeche,Carencia por calidad y espacios de la vivienda,Carencia social,14.9,141748
2022,4,Campeche,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,34.9,331459
2022,4,Campeche,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,22,208658
2022,4,Campeche,Población con al menos una carencia social,Privación social,72.8,692271
2022,4,Campeche,Población con al menos tres carencias sociales,Privación social,32.3,307026
2022,4,Campeche,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,15.9,151227
2022,4,Campeche,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,51,485002
2022,5,Coahuila,Población en situación de pobreza,Pobreza,18.2,597128
2022,5,Coahuila,Población en situación de pobreza moderada,Pobreza,16.4,538336
2022,5,Coahuila,Población en situación de pobreza extrema,Pobreza,1.8,58792
2022,5,Coahuila,Población vulnerable por carencias sociales,Pobreza,24.1,789490
2022,5,Coahuila,Población vulnerable por ingresos,Pobreza,10.6,346304
2022,5,Coahuila,Población no pobre y no vulnerable,Pobreza,47.1,1540210
2022,5,Coahuila,Rezago educativo,Carencia social,13.5,440336
2022,5,Coahuila,Carencia por acceso a los servicios de salud,Carencia social,19.7,644065
2022,5,Coahuila,Carencia por acceso a la seguridad social,Carencia social,24.4,797526
2022,5,Coahuila,Carencia por calidad y espacios de la vivienda,Carencia social,3.4,110779
2022,5,Coahuila,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,3.4,110665
2022,5,Coahuila,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,13.2,430827
2022,5,Coahuila,Población con al menos una carencia social,Privación social,42.4,1386618
2022,5,Coahuila,Población con al menos tres carencias sociales,Privación social,8.8,286777
2022,5,Coahuila,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,5.9,193159
2022,5,Coahuila,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,28.8,943432
2022,6,Colima,Población en situación de pobreza,Pobreza,20.5,158409
2022,6,Colima,Población en situación de pobreza moderada,Pobreza,19.3,149068
2022,6,Colima,Población en situación de pobreza extrema,Pobreza,1.2,9341
2022,6,Colima,Población vulnerable por carencias sociales,Pobreza,31.9,245623
2022,6,Colima,Población vulnerable por ingresos,Pobreza,6.8,52327
2022,6,Colima,Población no pobre y no vulnerable,Pobreza,40.8,314594
2022,6,Colima,Rezago educativo,Carencia social,15.6,120556
2022,6,Colima,Carencia por acceso a los servicios de salud,Carencia social,21.9,169115
2022,6,Colima,Carencia por acceso a la seguridad social,Carencia social,35.9,277000
2022,6,Colima,Carencia por calidad y espacios de la vivienda,Carencia social,4.7,35947
2022,6,Colima,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,4.8,36875
2022,6,Colima,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,14,108241
2022,6,Colima,Población con al menos una carencia social,Privación social,52.4,404032
2022,6,Colima,Población con al menos tres carencias sociales,Privación social,10.8,83026
2022,6,Colima,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,4.4,34049
2022,6,Colima,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,27.3,210736
2022,7,Chiapas,Población en situación de pobreza,Pobreza,67.4,3838705
2022,7,Chiapas,Población en situación de pobreza moderada,Pobreza,39.2,2231195
2022,7,Chiapas,Población en situación de pobreza extrema,Pobreza,28.2,1607510
2022,7,Chiapas,Población vulnerable por carencias sociales,Pobreza,21.9,1247192
2022,7,Chiapas,Población vulnerable por ingresos,Pobreza,2.7,152061
2022,7,Chiapas,Población no pobre y no vulnerable,Pobreza,8.1,459916
2022,7,Chiapas,Rezago educativo,Carencia social,31.1,1772430
2022,7,Chiapas,Carencia por acceso a los servicios de salud,Carencia social,66.1,3764369
2022,7,Chiapas,Carencia por acceso a la seguridad social,Carencia social,77.9,4437352
2022,7,Chiapas,Carencia por calidad y espacios de la vivienda,Carencia social,22.1,1261627
2022,7,Chiapas,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,50.8,2896289
2022,7,Chiapas,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,20.9,1191029
2022,7,Chiapas,Población con al menos una carencia social,Privación social,89.3,5085897
2022,7,Chiapas,Población con al menos tres carencias sociales,Privación social,56.5,3218010
2022,7,Chiapas,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,36.6,2087802
2022,7,Chiapas,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,70,3990766
2022,8,Chihuahua,Población en situación de pobreza,Pobreza,17.6,669065
2022,8,Chihuahua,Población en situación de pobreza moderada,Pobreza,15.5,589254
2022,8,Chihuahua,Población en situación de pobreza extrema,Pobreza,2.1,79811
2022,8,Chihuahua,Población vulnerable por carencias sociales,Pobreza,30.1,1146906
2022,8,Chihuahua,Población vulnerable por ingresos,Pobreza,8,303251
2022,8,Chihuahua,Población no pobre y no vulnerable,Pobreza,44.3,1688298
2022,8,Chihuahua,Rezago educativo,Carencia social,16.1,612578
2022,8,Chihuahua,Carencia por acceso a los servicios de salud,Carencia social,21.5,818291
2022,8,Chihuahua,Carencia por acceso a la seguridad social,Carencia social,32.4,1233435
2022,8,Chihuahua,Carencia por calidad y espacios de la vivienda,Carencia social,5.3,201521
2022,8,Chihuahua,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,4.7,180409
2022,8,Chihuahua,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,9.7,370647
2022,8,Chihuahua,Población con al menos una carencia social,Privación social,47.7,1815971
2022,8,Chihuahua,Población con al menos tres carencias sociales,Privación social,10,382173
2022,8,Chihuahua,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,5.3,202744
2022,8,Chihuahua,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,25.5,972316
2022,9,Ciudad de México,Población en situación de pobreza,Pobreza,24,2230068
2022,9,Ciudad de México,Población en situación de pobreza moderada,Pobreza,22.3,2070716
2022,9,Ciudad de México,Población en situación de pobreza extrema,Pobreza,1.7,159352
2022,9,Ciudad de México,Población vulnerable por carencias sociales,Pobreza,26.7,2488107
2022,9,Ciudad de México,Población vulnerable por ingresos,Pobreza,8.2,762918
2022,9,Ciudad de México,Población no pobre y no vulnerable,Pobreza,41.1,3823416
2022,9,Ciudad de México,Rezago educativo,Carencia social,9.7,902494
2022,9,Ciudad de México,Carencia por acceso a los servicios de salud,Carencia social,28.7,2674667
2022,9,Ciudad de México,Carencia por acceso a la seguridad social,Carencia social,39.3,3655436
2022,9,Ciudad de México,Carencia por calidad y espacios de la vivienda,Carencia social,4,375266
2022,9,Ciudad de México,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,3.4,315389
2022,9,Ciudad de México,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,11.4,1060207
2022,9,Ciudad de México,Población con al menos una carencia social,Privación social,50.7,4718175
2022,9,Ciudad de México,Población con al menos tres carencias sociales,Privación social,9.5,882359
2022,9,Ciudad de México,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,5.9,546867
2022,9,Ciudad de México,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,32.2,2992986
2022,10,Durango,Población en situación de pobreza,Pobreza,34.3,641104
2022,10,Durango,Población en situación de pobreza moderada,Pobreza,28,523351
2022,10,Durango,Población en situación de pobreza extrema,Pobreza,6.3,117753
2022,10,Durango,Población vulnerable por carencias sociales,Pobreza,28.2,526085
2022,10,Durango,Población vulnerable por ingresos,Pobreza,9.2,171372
2022,10,Durango,Población no pobre y no vulnerable,Pobreza,28.4,529944
2022,10,Durango,Rezago educativo,Carencia social,17.9,333864
2022,10,Durango,Carencia por acceso a los servicios de salud,Carencia social,30.2,563511
2022,10,Durango,Carencia por acceso a la seguridad social,Carencia social,46.2,862522
2022,10,Durango,Carencia por calidad y espacios de la vivienda,Carencia social,8.3,154623
2022,10,Durango,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,9.7,181230
2022,10,Durango,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,20.3,379509
2022,10,Durango,Población con al menos una carencia social,Privación social,62.5,1167189
2022,10,Durango,Población con al menos tres carencias sociales,Privación social,18.7,349386
2022,10,Durango,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,13.3,247994
2022,10,Durango,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,43.5,812476
2022,11,Guanajuato,Población en situación de pobreza,Pobreza,33,2073708
2022,11,Guanajuato,Población en situación de pobreza moderada,Pobreza,29.8,1870307
2022,11,Guanajuato,Población en situación de pobreza extrema,Pobreza,3.2,203401
2022,11,Guanajuato,Población vulnerable por carencias sociales,Pobreza,34.1,2138865
2022,11,Guanajuato,Población vulnerable por ingresos,Pobreza,8.4,524285
2022,11,Guanajuato,Población no pobre y no vulnerable,Pobreza,24.5,1540580
2022,11,Guanajuato,Rezago educativo,Carencia social,22.8,1434044
2022,11,Guanajuato,Carencia por acceso a los servicios de salud,Carencia social,33.2,2081165
2022,11,Guanajuato,Carencia por acceso a la seguridad social,Carencia social,50.2,3148235
2022,11,Guanajuato,Carencia por calidad y espacios de la vivienda,Carencia social,6.2,387407
2022,11,Guanajuato,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,9.4,587369
2022,11,Guanajuato,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,18.3,1145962
2022,11,Guanajuato,Población con al menos una carencia social,Privación social,67.1,4212573
2022,11,Guanajuato,Población con al menos tres carencias sociales,Privación social,19.7,1234787
2022,11,Guanajuato,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,8.4,526097
2022,11,Guanajuato,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,41.4,2597993
2022,12,Guerrero,Población en situación de pobreza,Pobreza,60.4,2173314
2022,12,Guerrero,Población en situación de pobreza moderada,Pobreza,38.1,1372834
2022,12,Guerrero,Población en situación de pobreza extrema,Pobreza,22.2,800480
2022,12,Guerrero,Población vulnerable por carencias sociales,Pobreza,26.2,943773
2022,12,Guerrero,Población vulnerable por ingresos,Pobreza,3.4,121269
2022,12,Guerrero,Población no pobre y no vulnerable,Pobreza,10.1,362544
2022,12,Guerrero,Rezago educativo,Carencia social,28.8,1037606
2022,12,Guerrero,Carencia por acceso a los servicios de salud,Carencia social,52.7,1899095
2022,12,Guerrero,Carencia por acceso a la seguridad social,Carencia social,71.6,2579164
2022,12,Guerrero,Carencia por calidad y espacios de la vivienda,Carencia social,26.9,969842
2022,12,Guerrero,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,53.9,1941493
2022,12,Guerrero,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,31.5,1133715
2022,12,Guerrero,Población con al menos una carencia social,Privación social,86.6,3117087
2022,12,Guerrero,Población con al menos tres carencias sociales,Privación social,55.3,1989525
2022,12,Guerrero,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,27.2,980250
2022,12,Guerrero,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,63.7,2294583
2022,13,Hidalgo,Población en situación de pobreza,Pobreza,41,1294417
2022,13,Hidalgo,Población en situación de pobreza moderada,Pobreza,34.2,1080399
2022,13,Hidalgo,Población en situación de pobreza extrema,Pobreza,6.8,214018
2022,13,Hidalgo,Población vulnerable por carencias sociales,Pobreza,37,1167275
2022,13,Hidalgo,Población vulnerable por ingresos,Pobreza,5.1,160242
2022,13,Hidalgo,Población no pobre y no vulnerable,Pobreza,17,535256
2022,13,Hidalgo,Rezago educativo,Carencia social,20,631313
2022,13,Hidalgo,Carencia por acceso a los servicios de salud,Carencia social,50.4,1591495
2022,13,Hidalgo,Carencia por acceso a la seguridad social,Carencia social,65.4,2065804
2022,13,Hidalgo,Carencia por calidad y espacios de la vivienda,Carencia social,6.4,202923
2022,13,Hidalgo,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,24.5,772323
2022,13,Hidalgo,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,19.1,602049
2022,13,Hidalgo,Población con al menos una carencia social,Privación social,78,2461692
2022,13,Hidalgo,Población con al menos tres carencias sociales,Privación social,30.5,963755
2022,13,Hidalgo,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,12,378931
2022,13,Hidalgo,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,46.1,1454659
2022,14,Jalisco,Población en situación de pobreza,Pobreza,21.8,1856344
2022,14,Jalisco,Población en situación de pobreza moderada,Pobreza,19.7,1675800
2022,14,Jalisco,Población en situación de pobreza extrema,Pobreza,2.1,180544
2022,14,Jalisco,Población vulnerable por carencias sociales,Pobreza,37.8,3213448
2022,14,Jalisco,Población vulnerable por ingresos,Pobreza,7.3,622226
2022,14,Jalisco,Población no pobre y no vulnerable,Pobreza,33,2809223
2022,14,Jalisco,Rezago educativo,Carencia social,20.4,1737839
2022,14,Jalisco,Carencia por acceso a los servicios de salud,Carencia social,37.1,3156568
2022,14,Jalisco,Carencia por acceso a la seguridad social,Carencia social,42,3568388
2022,14,Jalisco,Carencia por calidad y espacios de la vivienda,Carencia social,5.3,446994
2022,14,Jalisco,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,4.2,353000
2022,14,Jalisco,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,13.8,1176459
2022,14,Jalisco,Población con al menos una carencia social,Privación social,59.6,5069792
2022,14,Jalisco,Población con al menos tres carencias sociales,Privación social,16.2,1381234
2022,14,Jalisco,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,4.7,402235
2022,14,Jalisco,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,29.2,2478570
2022,15,México,Población en situación de pobreza,Pobreza,42.9,7427247
2022,15,México,Población en situación de pobreza moderada,Pobreza,36.9,6394805
2022,15,México,Población en situación de pobreza extrema,Pobreza,6,1032442
2022,15,México,Población vulnerable por carencias sociales,Pobreza,23.4,4062185
2022,15,México,Población vulnerable por ingresos,Pobreza,10.1,1744966
2022,15,México,Población no pobre y no vulnerable,Pobreza,23.6,4088419
2022,15,México,Rezago educativo,Carencia social,16.3,2830999
2022,15,México,Carencia por acceso a los servicios de salud,Carencia social,44.2,7648780
2022,15,México,Carencia por acceso a la seguridad social,Carencia social,52.1,9024819
2022,15,México,Carencia por calidad y espacios de la vivienda,Carencia social,6.6,1146431
2022,15,México,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,9.5,1638950
2022,15,México,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,20.3,3514208
2022,15,México,Población con al menos una carencia social,Privación social,66.3,11489432
2022,15,México,Población con al menos tres carencias sociales,Privación social,22.7,3931586
2022,15,México,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,12.1,2099155
2022,15,México,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,52.9,9172213
2022,16,Michoacán,Población en situación de pobreza,Pobreza,41.7,2062952
2022,16,Michoacán,Población en situación de pobreza moderada,Pobreza,34.2,1690949
2022,16,Michoacán,Población en situación de pobreza extrema,Pobreza,7.5,372003
2022,16,Michoacán,Población vulnerable por carencias sociales,Pobreza,36.3,1796180
2022,16,Michoacán,Población vulnerable por ingresos,Pobreza,4.6,229263
2022,16,Michoacán,Población no pobre y no vulnerable,Pobreza,17.3,854432
2022,16,Michoacán,Rezago educativo,Carencia social,28.9,1430277
2022,16,Michoacán,Carencia por acceso a los servicios de salud,Carencia social,51.2,2531416
2022,16,Michoacán,Carencia por acceso a la seguridad social,Carencia social,62.8,3104794
2022,16,Michoacán,Carencia por calidad y espacios de la vivienda,Carencia social,10.3,509837
2022,16,Michoacán,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,21.8,1076830
2022,16,Michoacán,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,23,1138631
2022,16,Michoacán,Población con al menos una carencia social,Privación social,78.1,3859132
2022,16,Michoacán,Población con al menos tres carencias sociales,Privación social,35.6,1758451
2022,16,Michoacán,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,12.9,638917
2022,16,Michoacán,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,46.4,2292215
2022,17,Morelos,Población en situación de pobreza,Pobreza,41.1,825126
2022,17,Morelos,Población en situación de pobreza moderada,Pobreza,35.2,707646
2022,17,Morelos,Población en situación de pobreza extrema,Pobreza,5.8,117480
2022,17,Morelos,Población vulnerable por carencias sociales,Pobreza,30.8,619863
2022,17,Morelos,Población vulnerable por ingresos,Pobreza,6.7,135082
2022,17,Morelos,Población no pobre y no vulnerable,Pobreza,21.4,429692
2022,17,Morelos,Rezago educativo,Carencia social,17.9,359707
2022,17,Morelos,Carencia por acceso a los servicios de salud,Carencia social,46.4,933485
2022,17,Morelos,Carencia por acceso a la seguridad social,Carencia social,58,1165242
2022,17,Morelos,Carencia por calidad y espacios de la vivienda,Carencia social,10,200837
2022,17,Morelos,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,17.4,350323
2022,17,Morelos,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,18.5,372406
2022,17,Morelos,Población con al menos una carencia social,Privación social,71.9,1444989
2022,17,Morelos,Población con al menos tres carencias sociales,Privación social,27.4,550065
2022,17,Morelos,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,11.6,233593
2022,17,Morelos,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,47.8,960208
2022,18,Nayarit,Población en situación de pobreza,Pobreza,29.3,369911
2022,18,Nayarit,Población en situación de pobreza moderada,Pobreza,22.9,288779
2022,18,Nayarit,Población en situación de pobreza extrema,Pobreza,6.4,81132
2022,18,Nayarit,Población vulnerable por carencias sociales,Pobreza,37.4,472305
2022,18,Nayarit,Población vulnerable por ingresos,Pobreza,6,75635
2022,18,Nayarit,Población no pobre y no vulnerable,Pobreza,27.3,344077
2022,18,Nayarit,Rezago educativo,Carencia social,20.3,256590
2022,18,Nayarit,Carencia por acceso a los servicios de salud,Carencia social,34.1,430173
2022,18,Nayarit,Carencia por acceso a la seguridad social,Carencia social,51.5,650141
2022,18,Nayarit,Carencia por calidad y espacios de la vivienda,Carencia social,10.8,136877
2022,18,Nayarit,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,14.4,181552
2022,18,Nayarit,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,17,214188
2022,18,Nayarit,Población con al menos una carencia social,Privación social,66.7,842216
2022,18,Nayarit,Población con al menos tres carencias sociales,Privación social,22.1,279070
2022,18,Nayarit,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,10.1,127873
2022,18,Nayarit,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,35.3,445546
2022,19,Nuevo León,Población en situación de pobreza,Pobreza,16,971706
2022,19,Nuevo León,Población en situación de pobreza moderada,Pobreza,15,906779
2022,19,Nuevo León,Población en situación de pobreza extrema,Pobreza,1.1,64927
2022,19,Nuevo León,Población vulnerable por carencias sociales,Pobreza,28.4,1722750
2022,19,Nuevo León,Población vulnerable por ingresos,Pobreza,9.6,583843
2022,19,Nuevo León,Población no pobre y no vulnerable,Pobreza,45.9,2779550
2022,19,Nuevo León,Rezago educativo,Carencia social,13.5,818746
2022,19,Nuevo León,Carencia por acceso a los servicios de salud,Carencia social,22.8,1383243
2022,19,Nuevo León,Carencia por acceso a la seguridad social,Carencia social,27.2,1646774
2022,19,Nuevo León,Carencia por calidad y espacios de la vivienda,Carencia social,3.2,191707
2022,19,Nuevo León,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,3.8,230653
2022,19,Nuevo León,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,11.7,708734
2022,19,Nuevo León,Población con al menos una carencia social,Privación social,44.5,2694456
2022,19,Nuevo León,Población con al menos tres carencias sociales,Privación social,8.8,534277
2022,19,Nuevo León,Población con ingreso inferior a la línea de pobreza extrema por ingresos,Bienestar económico,3.8,230916
2022,19,Nuevo León,Población con ingreso inferior a la línea de pobreza por ingresos,Bienestar económico,25.7,1555549
2022,20,Oaxaca,Población en situación de pobreza,Pobreza,58.4,2483644
2022,20,Oaxaca,Población en situación de pobreza moderada,Pobreza,38.2,1623790
2022,20,Oaxaca,Población en situación de pobreza extrema,Pobreza,20.2,859854
2022,20,Oaxaca,Población vulnerable por carencias sociales,Pobreza,29.2,1240031
2022,20,Oaxaca,Población vulnerable por ingresos,Pobreza,3,126795
2022,20,Oaxaca,Población no pobre y no vulnerable,Pobreza,9.4,399409
2022,20,Oaxaca,Rezago educativo,Carencia social,29.1,1238000
2022,20,Oaxaca,Carencia por acceso a los servicios de salud,Carencia social,65.7,2792542
2022,20,Oaxaca,Carencia por acceso a la seguridad social,Carencia social,74.3,3158737
2022,20,Oaxaca,Carencia por calidad y espacios de la vivienda,Carencia social,21.1,896878
2022,20,Oaxaca,Carencia por acceso a los servicios básicos en la vivienda,Carencia social,55.2,2344677
2022,20,Oaxaca,Carencia por acceso a la alimentación nutritiva y de calidad,Carencia social,28.6,1215940
2022,20,Oaxaca,Población con al menos una carencia social,Privación social,87.6,3723675
2022,20,Oaxaca,Población con al menos tres carencias sociales,Privación social,57.9,2462289
